Updated at 14:28:09,,,
,,Timestamp,Close Price
,.FTSE,4/9/2002,5179.56
,.FTSE,4/10/2002,5229.12
,.FTSE,4/11/2002,5137.43
,.FTSE,4/12/2002,5161.02
,.FTSE,4/15/2002,5201.44
,.FTSE,4/16/2002,5259.88
,.FTSE,4/17/2002,5263.88
,.FTSE,4/18/2002,5229.37
,.FTSE,4/19/2002,5243.6
,.FTSE,4/22/2002,5221.47
,.FTSE,4/23/2002,5190.99
,.FTSE,4/24/2002,5218.17
,.FTSE,4/25/2002,5197.54
,.FTSE,4/26/2002,5159.01
,.FTSE,4/29/2002,5153.86
,.FTSE,4/30/2002,5165.58
,.FTSE,5/1/2002,5125.51
,.FTSE,5/2/2002,5174.06
,.FTSE,5/3/2002,5203.05
,.FTSE,5/7/2002,5119.9
,.FTSE,5/8/2002,5209.1
,.FTSE,5/9/2002,5197.58
,.FTSE,5/10/2002,5171.24
,.FTSE,5/13/2002,5204.84
,.FTSE,5/14/2002,5239.47
,.FTSE,5/15/2002,5259.11
,.FTSE,5/16/2002,5248.53
,.FTSE,5/17/2002,5217.98
,.FTSE,5/20/2002,5208.1
,.FTSE,5/21/2002,5197.21
,.FTSE,5/22/2002,5151.89
,.FTSE,5/23/2002,5175.31
,.FTSE,5/24/2002,5169.07
,.FTSE,5/27/2002,5136.26
,.FTSE,5/28/2002,5074.22
,.FTSE,5/29/2002,5082.98
,.FTSE,5/30/2002,5040.75
,.FTSE,5/31/2002,5085.07
,.FTSE,6/5/2002,4989.15
,.FTSE,6/6/2002,4957.63
,.FTSE,6/7/2002,4920.4
,.FTSE,6/10/2002,4928.21
,.FTSE,6/11/2002,4934.82
,.FTSE,6/12/2002,4851.67
,.FTSE,6/13/2002,4771.91
,.FTSE,6/14/2002,4630.77
,.FTSE,6/17/2002,4756.75
,.FTSE,6/18/2002,4702.01
,.FTSE,6/19/2002,4652.43
,.FTSE,6/20/2002,4580.34
,.FTSE,6/21/2002,4605.35
,.FTSE,6/24/2002,4541.87
,.FTSE,6/25/2002,4630.96
,.FTSE,6/26/2002,4531.01
,.FTSE,6/27/2002,4540.65
,.FTSE,6/28/2002,4656.36
,.FTSE,7/1/2002,4685.76
,.FTSE,7/2/2002,4546.77
,.FTSE,7/3/2002,4392.55
,.FTSE,7/4/2002,4471.19
,.FTSE,7/5/2002,4615.65
,.FTSE,7/8/2002,4601.29
,.FTSE,7/9/2002,4542.94
,.FTSE,7/10/2002,4420.13
,.FTSE,7/11/2002,4230.05
,.FTSE,7/12/2002,4224.11
,.FTSE,7/15/2002,3994.5
,.FTSE,7/16/2002,4021.93
,.FTSE,7/17/2002,4190.63
,.FTSE,7/18/2002,4297.3
,.FTSE,7/19/2002,4098.32
,.FTSE,7/22/2002,3895.5
,.FTSE,7/23/2002,3857.99
,.FTSE,7/24/2002,3777.13
,.FTSE,7/25/2002,3965.89
,.FTSE,7/26/2002,4016.65
,.FTSE,7/29/2002,4202.7
,.FTSE,7/30/2002,4180.92
,.FTSE,7/31/2002,4246.21
,.FTSE,8/1/2002,4044.52
,.FTSE,8/2/2002,4075.55
,.FTSE,8/5/2002,3996.41
,.FTSE,8/6/2002,4131.03
,.FTSE,8/7/2002,4094.43
,.FTSE,8/8/2002,4240.47
,.FTSE,8/9/2002,4322.36
,.FTSE,8/12/2002,4221.56
,.FTSE,8/13/2002,4271.66
,.FTSE,8/14/2002,4171.06
,.FTSE,8/15/2002,4327.45
,.FTSE,8/16/2002,4329.97
,.FTSE,8/19/2002,4426.85
,.FTSE,8/20/2002,4368.89
,.FTSE,8/21/2002,4364.8
,.FTSE,8/22/2002,4434.72
,.FTSE,8/23/2002,4389.82
,.FTSE,8/27/2002,4449.72
,.FTSE,8/28/2002,4274.02
,.FTSE,8/29/2002,4209.31
,.FTSE,8/30/2002,4227.28
,.FTSE,9/2/2002,4180.88
,.FTSE,9/3/2002,4028.65
,.FTSE,9/4/2002,4026.95
,.FTSE,9/5/2002,4011.01
,.FTSE,9/6/2002,4107.22
,.FTSE,9/9/2002,4062.44
,.FTSE,9/10/2002,4175.52
,.FTSE,9/11/2002,4210.66
,.FTSE,9/12/2002,4084.9
,.FTSE,9/13/2002,4008.02
,.FTSE,9/16/2002,4044.25
,.FTSE,9/17/2002,4025.15
,.FTSE,9/18/2002,3865.41
,.FTSE,9/19/2002,3813.53
,.FTSE,9/20/2002,3860.1
,.FTSE,9/23/2002,3739.37
,.FTSE,9/24/2002,3671.13
,.FTSE,9/25/2002,3696.25
,.FTSE,9/26/2002,3850.61
,.FTSE,9/27/2002,3907.2
,.FTSE,9/30/2002,3721.75
,.FTSE,10/1/2002,3797.4
,.FTSE,10/2/2002,3905.25
,.FTSE,10/3/2002,3880.34
,.FTSE,10/4/2002,3813.77
,.FTSE,10/7/2002,3780.93
,.FTSE,10/8/2002,3730.47
,.FTSE,10/9/2002,3742.4
,.FTSE,10/10/2002,3777.28
,.FTSE,10/11/2002,3953.38
,.FTSE,10/14/2002,3931.64
,.FTSE,10/15/2002,4130.33
,.FTSE,10/16/2002,4057.71
,.FTSE,10/17/2002,4170.68
,.FTSE,10/18/2002,4130.54
,.FTSE,10/21/2002,4133.77
,.FTSE,10/22/2002,4118.88
,.FTSE,10/23/2002,4006.91
,.FTSE,10/24/2002,4103.69
,.FTSE,10/25/2002,4051.09
,.FTSE,10/28/2002,4090.46
,.FTSE,10/29/2002,3935.93
,.FTSE,10/30/2002,4002.65
,.FTSE,10/31/2002,4039.66
,.FTSE,11/1/2002,3996.98
,.FTSE,11/4/2002,4141.46
,.FTSE,11/5/2002,4146.13
,.FTSE,11/6/2002,4103.72
,.FTSE,11/7/2002,4081.26
,.FTSE,11/8/2002,4034.58
,.FTSE,11/11/2002,4015.58
,.FTSE,11/12/2002,4085.05
,.FTSE,11/13/2002,4029.38
,.FTSE,11/14/2002,4053.14
,.FTSE,11/15/2002,4091.62
,.FTSE,11/18/2002,4115.99
,.FTSE,11/19/2002,4096.51
,.FTSE,11/20/2002,4094.86
,.FTSE,11/21/2002,4190
,.FTSE,11/22/2002,4175.23
,.FTSE,11/25/2002,4122.21
,.FTSE,11/26/2002,4070.96
,.FTSE,11/27/2002,4144.19
,.FTSE,11/28/2002,4185.4
,.FTSE,11/29/2002,4169.41
,.FTSE,12/2/2002,4154.27
,.FTSE,12/3/2002,4075.39
,.FTSE,12/4/2002,4048.6
,.FTSE,12/5/2002,4032.42
,.FTSE,12/6/2002,4013.46
,.FTSE,12/9/2002,3933.93
,.FTSE,12/10/2002,3925
,.FTSE,12/11/2002,3974.87
,.FTSE,12/12/2002,3935.31
,.FTSE,12/13/2002,3878.07
,.FTSE,12/16/2002,3983.97
,.FTSE,12/17/2002,3908.71
,.FTSE,12/18/2002,3835.18
,.FTSE,12/19/2002,3841.41
,.FTSE,12/20/2002,3889.86
,.FTSE,12/23/2002,3936.87
,.FTSE,12/24/2002,3942.1
,.FTSE,12/27/2002,3829.39
,.FTSE,12/30/2002,3900.62
,.FTSE,12/31/2002,3940.36
,.FTSE,1/2/2003,4009.46
,.FTSE,1/3/2003,4004.95
,.FTSE,1/6/2003,4001.37
,.FTSE,1/7/2003,3957.39
,.FTSE,1/8/2003,3924.82
,.FTSE,1/9/2003,3933.98
,.FTSE,1/10/2003,3974.12
,.FTSE,1/13/2003,3948.27
,.FTSE,1/14/2003,3945.59
,.FTSE,1/15/2003,3887.75
,.FTSE,1/16/2003,3881.81
,.FTSE,1/17/2003,3820.57
,.FTSE,1/20/2003,3778.61
,.FTSE,1/21/2003,3736.69
,.FTSE,1/22/2003,3677.98
,.FTSE,1/23/2003,3622.16
,.FTSE,1/24/2003,3603.72
,.FTSE,1/27/2003,3480.83
,.FTSE,1/28/2003,3489.98
,.FTSE,1/29/2003,3483.79
,.FTSE,1/30/2003,3578.67
,.FTSE,1/31/2003,3567.41
,.FTSE,2/3/2003,3689.36
,.FTSE,2/4/2003,3590.09
,.FTSE,2/5/2003,3678.72
,.FTSE,2/6/2003,3597.04
,.FTSE,2/7/2003,3599.16
,.FTSE,2/10/2003,3579.07
,.FTSE,2/11/2003,3669.21
,.FTSE,2/12/2003,3616.12
,.FTSE,2/13/2003,3610.82
,.FTSE,2/14/2003,3611.9
,.FTSE,2/17/2003,3692.37
,.FTSE,2/18/2003,3729.54
,.FTSE,2/19/2003,3658.3
,.FTSE,2/20/2003,3687.25
,.FTSE,2/21/2003,3727.11
,.FTSE,2/24/2003,3701.84
,.FTSE,2/25/2003,3621.47
,.FTSE,2/26/2003,3593.29
,.FTSE,2/27/2003,3569.88
,.FTSE,2/28/2003,3655.58
,.FTSE,3/3/2003,3684.67
,.FTSE,3/4/2003,3625.34
,.FTSE,3/5/2003,3563.54
,.FTSE,3/6/2003,3555.42
,.FTSE,3/7/2003,3491.59
,.FTSE,3/10/2003,3436.05
,.FTSE,3/11/2003,3452.73
,.FTSE,3/12/2003,3287.04
,.FTSE,3/13/2003,3486.9
,.FTSE,3/14/2003,3601.83
,.FTSE,3/17/2003,3722.27
,.FTSE,3/18/2003,3747.28
,.FTSE,3/19/2003,3765.43
,.FTSE,3/20/2003,3765.66
,.FTSE,3/21/2003,3861.07
,.FTSE,3/24/2003,3743.27
,.FTSE,3/25/2003,3761.96
,.FTSE,3/26/2003,3793.12
,.FTSE,3/27/2003,3729.05
,.FTSE,3/28/2003,3708.53
,.FTSE,3/31/2003,3613.28
,.FTSE,4/1/2003,3684.78
,.FTSE,4/2/2003,3753.41
,.FTSE,4/3/2003,3771.05
,.FTSE,4/4/2003,3814.36
,.FTSE,4/7/2003,3935.82
,.FTSE,4/8/2003,3868.79
,.FTSE,4/9/2003,3861.42
,.FTSE,4/10/2003,3803.27
,.FTSE,4/11/2003,3808.08
,.FTSE,4/14/2003,3849.41
,.FTSE,4/15/2003,3916.85
,.FTSE,4/16/2003,3854.9
,.FTSE,4/17/2003,3889.22
,.FTSE,4/22/2003,3917.69
,.FTSE,4/23/2003,3966.45
,.FTSE,4/24/2003,3899.03
,.FTSE,4/25/2003,3870.2
,.FTSE,4/28/2003,3940.25
,.FTSE,4/29/2003,3927.82
,.FTSE,4/30/2003,3925.97
,.FTSE,5/1/2003,3880.13
,.FTSE,5/2/2003,3952.59
,.FTSE,5/6/2003,4006.39
,.FTSE,5/7/2003,3992.9
,.FTSE,5/8/2003,3928.87
,.FTSE,5/9/2003,3969.35
,.FTSE,5/12/2003,3987.44
,.FTSE,5/13/2003,3999.89
,.FTSE,5/14/2003,3975.02
,.FTSE,5/15/2003,4011.08
,.FTSE,5/16/2003,4049.01
,.FTSE,5/19/2003,3941.34
,.FTSE,5/20/2003,3971.61
,.FTSE,5/21/2003,3936.38
,.FTSE,5/22/2003,3990.45
,.FTSE,5/23/2003,3979.84
,.FTSE,5/27/2003,3992.38
,.FTSE,5/28/2003,4071.86
,.FTSE,5/29/2003,4083.59
,.FTSE,5/30/2003,4048.14
,.FTSE,6/2/2003,4129.28
,.FTSE,6/3/2003,4115.73
,.FTSE,6/4/2003,4126.55
,.FTSE,6/5/2003,4104.25
,.FTSE,6/6/2003,4150.79
,.FTSE,6/9/2003,4129.09
,.FTSE,6/10/2003,4113.01
,.FTSE,6/11/2003,4150.15
,.FTSE,6/12/2003,4161.26
,.FTSE,6/13/2003,4134.12
,.FTSE,6/16/2003,4152.9
,.FTSE,6/17/2003,4190.36
,.FTSE,6/18/2003,4207.01
,.FTSE,6/19/2003,4131.46
,.FTSE,6/20/2003,4160.14
,.FTSE,6/23/2003,4087.89
,.FTSE,6/24/2003,4060.93
,.FTSE,6/25/2003,4067.86
,.FTSE,6/26/2003,4041.67
,.FTSE,6/27/2003,4067.84
,.FTSE,6/30/2003,4031.17
,.FTSE,7/1/2003,3963.92
,.FTSE,7/2/2003,4006.86
,.FTSE,7/3/2003,4024.8
,.FTSE,7/4/2003,4021.5
,.FTSE,7/7/2003,4074.77
,.FTSE,7/8/2003,4073.6
,.FTSE,7/9/2003,4054.69
,.FTSE,7/10/2003,4028.76
,.FTSE,7/11/2003,4058.14
,.FTSE,7/14/2003,4127.64
,.FTSE,7/15/2003,4102.5
,.FTSE,7/16/2003,4077.13
,.FTSE,7/17/2003,4056.57
,.FTSE,7/18/2003,4073.2
,.FTSE,7/21/2003,4044.28
,.FTSE,7/22/2003,4079.75
,.FTSE,7/23/2003,4086.49
,.FTSE,7/24/2003,4149.6
,.FTSE,7/25/2003,4131.18
,.FTSE,7/28/2003,4148.82
,.FTSE,7/29/2003,4137.01
,.FTSE,7/30/2003,4141.17
,.FTSE,7/31/2003,4157.02
,.FTSE,8/1/2003,4098.43
,.FTSE,8/4/2003,4100.05
,.FTSE,8/5/2003,4121.02
,.FTSE,8/6/2003,4070.42
,.FTSE,8/7/2003,4095.56
,.FTSE,8/8/2003,4147.79
,.FTSE,8/11/2003,4176.66
,.FTSE,8/12/2003,4185.57
,.FTSE,8/13/2003,4180.68
,.FTSE,8/14/2003,4237.83
,.FTSE,8/15/2003,4247.34
,.FTSE,8/18/2003,4272.12
,.FTSE,8/19/2003,4250.82
,.FTSE,8/20/2003,4217.36
,.FTSE,8/21/2003,4223.48
,.FTSE,8/22/2003,4225.89
,.FTSE,8/26/2003,4177.36
,.FTSE,8/27/2003,4206.39
,.FTSE,8/28/2003,4197.97
,.FTSE,8/29/2003,4161.06
,.FTSE,9/1/2003,4204.43
,.FTSE,9/2/2003,4204.36
,.FTSE,9/3/2003,4262.12
,.FTSE,9/4/2003,4248.83
,.FTSE,9/5/2003,4257.2
,.FTSE,9/8/2003,4292.09
,.FTSE,9/9/2003,4263.91
,.FTSE,9/10/2003,4252.08
,.FTSE,9/11/2003,4242.19
,.FTSE,9/12/2003,4237.81
,.FTSE,9/15/2003,4260.92
,.FTSE,9/16/2003,4298.98
,.FTSE,9/17/2003,4292.96
,.FTSE,9/18/2003,4314.7
,.FTSE,9/19/2003,4257.01
,.FTSE,9/22/2003,4228.15
,.FTSE,9/23/2003,4221.71
,.FTSE,9/24/2003,4236.39
,.FTSE,9/25/2003,4202.18
,.FTSE,9/26/2003,4157.13
,.FTSE,9/29/2003,4142.72
,.FTSE,9/30/2003,4091.31
,.FTSE,10/1/2003,4169.19
,.FTSE,10/2/2003,4209.06
,.FTSE,10/3/2003,4274.04
,.FTSE,10/6/2003,4270.1
,.FTSE,10/7/2003,4271.96
,.FTSE,10/8/2003,4268.59
,.FTSE,10/9/2003,4313.88
,.FTSE,10/10/2003,4311.02
,.FTSE,10/13/2003,4362.34
,.FTSE,10/14/2003,4334.09
,.FTSE,10/15/2003,4368.82
,.FTSE,10/16/2003,4339.68
,.FTSE,10/17/2003,4343.97
,.FTSE,10/20/2003,4347.55
,.FTSE,10/21/2003,4352.31
,.FTSE,10/22/2003,4285.63
,.FTSE,10/23/2003,4240.22
,.FTSE,10/24/2003,4239
,.FTSE,10/27/2003,4251.31
,.FTSE,10/28/2003,4272.93
,.FTSE,10/29/2003,4265.65
,.FTSE,10/30/2003,4300.93
,.FTSE,10/31/2003,4287.59
,.FTSE,11/3/2003,4332.57
,.FTSE,11/4/2003,4330.25
,.FTSE,11/5/2003,4303.43
,.FTSE,11/6/2003,4324.19
,.FTSE,11/7/2003,4376.87
,.FTSE,11/10/2003,4341.76
,.FTSE,11/11/2003,4345.07
,.FTSE,11/12/2003,4371.25
,.FTSE,11/13/2003,4373.04
,.FTSE,11/14/2003,4396.99
,.FTSE,11/17/2003,4338.88
,.FTSE,11/18/2003,4354.7
,.FTSE,11/19/2003,4327.35
,.FTSE,11/20/2003,4307.98
,.FTSE,11/21/2003,4319.02
,.FTSE,11/24/2003,4382.35
,.FTSE,11/25/2003,4388.75
,.FTSE,11/26/2003,4370.35
,.FTSE,11/27/2003,4361.09
,.FTSE,11/28/2003,4342.6
,.FTSE,12/1/2003,4410.03
,.FTSE,12/2/2003,4378.94
,.FTSE,12/3/2003,4392.02
,.FTSE,12/4/2003,4378.21
,.FTSE,12/5/2003,4367.03
,.FTSE,12/8/2003,4359.84
,.FTSE,12/9/2003,4379.58
,.FTSE,12/10/2003,4335.39
,.FTSE,12/11/2003,4331.27
,.FTSE,12/12/2003,4347.64
,.FTSE,12/15/2003,4347.99
,.FTSE,12/16/2003,4332.96
,.FTSE,12/17/2003,4354.23
,.FTSE,12/18/2003,4397.26
,.FTSE,12/19/2003,4412.28
,.FTSE,12/22/2003,4423.98
,.FTSE,12/23/2003,4440.87
,.FTSE,12/24/2003,4444.7
,.FTSE,12/29/2003,4457.49
,.FTSE,12/30/2003,4470.38
,.FTSE,12/31/2003,4476.87
,.FTSE,1/2/2004,4510.18
,.FTSE,1/5/2004,4513.25
,.FTSE,1/6/2004,4505.22
,.FTSE,1/7/2004,4472.97
,.FTSE,1/8/2004,4494.17
,.FTSE,1/9/2004,4466.29
,.FTSE,1/12/2004,4449.61
,.FTSE,1/13/2004,4440.14
,.FTSE,1/14/2004,4461.39
,.FTSE,1/15/2004,4456.08
,.FTSE,1/16/2004,4487.88
,.FTSE,1/19/2004,4518.14
,.FTSE,1/20/2004,4499.27
,.FTSE,1/21/2004,4511.18
,.FTSE,1/22/2004,4476.79
,.FTSE,1/23/2004,4460.81
,.FTSE,1/26/2004,4445.48
,.FTSE,1/27/2004,4447
,.FTSE,1/28/2004,4468.12
,.FTSE,1/29/2004,4411.53
,.FTSE,1/30/2004,4390.68
,.FTSE,2/2/2004,4381.37
,.FTSE,2/3/2004,4390.58
,.FTSE,2/4/2004,4398.46
,.FTSE,2/5/2004,4384.35
,.FTSE,2/6/2004,4402.72
,.FTSE,2/9/2004,4434.42
,.FTSE,2/10/2004,4404.95
,.FTSE,2/11/2004,4396.05
,.FTSE,2/12/2004,4377.73
,.FTSE,2/13/2004,4412.01
,.FTSE,2/16/2004,4408.12
,.FTSE,2/17/2004,4461.49
,.FTSE,2/18/2004,4442.9
,.FTSE,2/19/2004,4515.57
,.FTSE,2/20/2004,4515.04
,.FTSE,2/23/2004,4524.31
,.FTSE,2/24/2004,4496.76
,.FTSE,2/25/2004,4507.55
,.FTSE,2/26/2004,4515.89
,.FTSE,2/27/2004,4492.21
,.FTSE,3/1/2004,4537
,.FTSE,3/2/2004,4540.11
,.FTSE,3/3/2004,4525.13
,.FTSE,3/4/2004,4559.07
,.FTSE,3/5/2004,4547.08
,.FTSE,3/8/2004,4553.75
,.FTSE,3/9/2004,4542.01
,.FTSE,3/10/2004,4545.33
,.FTSE,3/11/2004,4445.22
,.FTSE,3/12/2004,4467.35
,.FTSE,3/15/2004,4412.93
,.FTSE,3/16/2004,4428.9
,.FTSE,3/17/2004,4456.8
,.FTSE,3/18/2004,4397.87
,.FTSE,3/19/2004,4417.74
,.FTSE,3/22/2004,4333.77
,.FTSE,3/23/2004,4318.51
,.FTSE,3/24/2004,4309.45
,.FTSE,3/25/2004,4373.63
,.FTSE,3/26/2004,4357.53
,.FTSE,3/29/2004,4406.73
,.FTSE,3/30/2004,4412.82
,.FTSE,3/31/2004,4385.67
,.FTSE,4/1/2004,4410.71
,.FTSE,4/2/2004,4465.61
,.FTSE,4/5/2004,4480.7
,.FTSE,4/6/2004,4472.82
,.FTSE,4/7/2004,4468.69
,.FTSE,4/8/2004,4489.67
,.FTSE,4/13/2004,4515.78
,.FTSE,4/14/2004,4485.42
,.FTSE,4/15/2004,4505.5
,.FTSE,4/16/2004,4537.28
,.FTSE,4/19/2004,4546.22
,.FTSE,4/20/2004,4569.02
,.FTSE,4/21/2004,4539.87
,.FTSE,4/22/2004,4571.83
,.FTSE,4/23/2004,4569.95
,.FTSE,4/26/2004,4571.85
,.FTSE,4/27/2004,4575.68
,.FTSE,4/28/2004,4524.48
,.FTSE,4/29/2004,4519.53
,.FTSE,4/30/2004,4489.69
,.FTSE,5/4/2004,4547.23
,.FTSE,5/5/2004,4569.53
,.FTSE,5/6/2004,4516.17
,.FTSE,5/7/2004,4498.37
,.FTSE,5/10/2004,4395.16
,.FTSE,5/11/2004,4454.72
,.FTSE,5/12/2004,4412.93
,.FTSE,5/13/2004,4453.81
,.FTSE,5/14/2004,4441.79
,.FTSE,5/17/2004,4403.02
,.FTSE,5/18/2004,4414.41
,.FTSE,5/19/2004,4471.8
,.FTSE,5/20/2004,4428.71
,.FTSE,5/21/2004,4431.43
,.FTSE,5/24/2004,4428.87
,.FTSE,5/25/2004,4418
,.FTSE,5/26/2004,4438.29
,.FTSE,5/27/2004,4453.62
,.FTSE,5/28/2004,4430.69
,.FTSE,6/1/2004,4422.68
,.FTSE,6/2/2004,4422.8
,.FTSE,6/3/2004,4435.41
,.FTSE,6/4/2004,4454.45
,.FTSE,6/7/2004,4491.6
,.FTSE,6/8/2004,4504.83
,.FTSE,6/9/2004,4489.47
,.FTSE,6/10/2004,4486.1
,.FTSE,6/11/2004,4483.96
,.FTSE,6/14/2004,4433.17
,.FTSE,6/15/2004,4458.61
,.FTSE,6/16/2004,4491.13
,.FTSE,6/17/2004,4493.29
,.FTSE,6/18/2004,4505.81
,.FTSE,6/21/2004,4502.18
,.FTSE,6/22/2004,4468.49
,.FTSE,6/23/2004,4486.73
,.FTSE,6/24/2004,4503.19
,.FTSE,6/25/2004,4494.05
,.FTSE,6/28/2004,4518.68
,.FTSE,6/29/2004,4512.41
,.FTSE,6/30/2004,4464.07
,.FTSE,7/1/2004,4424.72
,.FTSE,7/2/2004,4407.4
,.FTSE,7/5/2004,4403.28
,.FTSE,7/6/2004,4370.74
,.FTSE,7/7/2004,4358.37
,.FTSE,7/8/2004,4381.11
,.FTSE,7/9/2004,4393.18
,.FTSE,7/12/2004,4359.97
,.FTSE,7/13/2004,4357.74
,.FTSE,7/14/2004,4372.55
,.FTSE,7/15/2004,4340.71
,.FTSE,7/16/2004,4339.23
,.FTSE,7/19/2004,4321.1
,.FTSE,7/20/2004,4339.37
,.FTSE,7/21/2004,4377.3
,.FTSE,7/22/2004,4306.25
,.FTSE,7/23/2004,4326.34
,.FTSE,7/26/2004,4287.04
,.FTSE,7/27/2004,4324.86
,.FTSE,7/28/2004,4356.25
,.FTSE,7/29/2004,4418.7
,.FTSE,7/30/2004,4413.08
,.FTSE,8/2/2004,4415.73
,.FTSE,8/3/2004,4429.68
,.FTSE,8/4/2004,4408.07
,.FTSE,8/5/2004,4413.37
,.FTSE,8/6/2004,4337.88
,.FTSE,8/9/2004,4314.4
,.FTSE,8/10/2004,4350.88
,.FTSE,8/11/2004,4312.16
,.FTSE,8/12/2004,4328.11
,.FTSE,8/13/2004,4301.53
,.FTSE,8/16/2004,4350.17
,.FTSE,8/17/2004,4358.68
,.FTSE,8/18/2004,4355.25
,.FTSE,8/19/2004,4362.63
,.FTSE,8/20/2004,4369.19
,.FTSE,8/23/2004,4405.3
,.FTSE,8/24/2004,4407.46
,.FTSE,8/25/2004,4411.57
,.FTSE,8/26/2004,4453.9
,.FTSE,8/27/2004,4490.11
,.FTSE,8/31/2004,4459.32
,.FTSE,9/1/2004,4502.05
,.FTSE,9/2/2004,4518.58
,.FTSE,9/3/2004,4550.84
,.FTSE,9/6/2004,4563.78
,.FTSE,9/7/2004,4565.63
,.FTSE,9/8/2004,4558.41
,.FTSE,9/9/2004,4538.03
,.FTSE,9/10/2004,4545.02
,.FTSE,9/13/2004,4558.48
,.FTSE,9/14/2004,4545.61
,.FTSE,9/15/2004,4548.45
,.FTSE,9/16/2004,4556.47
,.FTSE,9/17/2004,4590.96
,.FTSE,9/20/2004,4579.51
,.FTSE,9/21/2004,4608.41
,.FTSE,9/22/2004,4592.3
,.FTSE,9/23/2004,4568.33
,.FTSE,9/24/2004,4578.14
,.FTSE,9/27/2004,4541.24
,.FTSE,9/28/2004,4567.34
,.FTSE,9/29/2004,4588.07
,.FTSE,9/30/2004,4570.77
,.FTSE,10/1/2004,4659.65
,.FTSE,10/4/2004,4681.76
,.FTSE,10/5/2004,4707.14
,.FTSE,10/6/2004,4706.34
,.FTSE,10/7/2004,4698.67
,.FTSE,10/8/2004,4698.87
,.FTSE,10/11/2004,4685.51
,.FTSE,10/12/2004,4647.94
,.FTSE,10/13/2004,4634.76
,.FTSE,10/14/2004,4629.37
,.FTSE,10/15/2004,4622.74
,.FTSE,10/18/2004,4626.58
,.FTSE,10/19/2004,4655.23
,.FTSE,10/20/2004,4616.36
,.FTSE,10/21/2004,4617.36
,.FTSE,10/22/2004,4615.4
,.FTSE,10/25/2004,4564.55
,.FTSE,10/26/2004,4583.36
,.FTSE,10/27/2004,4630.07
,.FTSE,10/28/2004,4642.81
,.FTSE,10/29/2004,4624.21
,.FTSE,11/1/2004,4673.79
,.FTSE,11/2/2004,4693.2
,.FTSE,11/3/2004,4718.46
,.FTSE,11/4/2004,4728.26
,.FTSE,11/5/2004,4739.78
,.FTSE,11/8/2004,4716.58
,.FTSE,11/9/2004,4717.68
,.FTSE,11/10/2004,4734.47
,.FTSE,11/11/2004,4776.86
,.FTSE,11/12/2004,4793.92
,.FTSE,11/15/2004,4803.09
,.FTSE,11/16/2004,4770.37
,.FTSE,11/17/2004,4795.88
,.FTSE,11/18/2004,4805.3
,.FTSE,11/19/2004,4760.84
,.FTSE,11/22/2004,4733.08
,.FTSE,11/23/2004,4742.37
,.FTSE,11/24/2004,4719.42
,.FTSE,11/25/2004,4753.43
,.FTSE,11/26/2004,4741.55
,.FTSE,11/29/2004,4749.76
,.FTSE,11/30/2004,4703.18
,.FTSE,12/1/2004,4735.68
,.FTSE,12/2/2004,4751.19
,.FTSE,12/3/2004,4747.89
,.FTSE,12/6/2004,4722.8
,.FTSE,12/7/2004,4728.73
,.FTSE,12/8/2004,4703.92
,.FTSE,12/9/2004,4688.39
,.FTSE,12/10/2004,4694.01
,.FTSE,12/13/2004,4736.79
,.FTSE,12/14/2004,4722.76
,.FTSE,12/15/2004,4728.16
,.FTSE,12/16/2004,4735.19
,.FTSE,12/17/2004,4696.82
,.FTSE,12/20/2004,4731.07
,.FTSE,12/21/2004,4733.01
,.FTSE,12/22/2004,4777.4
,.FTSE,12/23/2004,4787.7
,.FTSE,12/24/2004,4798.06
,.FTSE,12/29/2004,4819.8
,.FTSE,12/30/2004,4820.09
,.FTSE,12/31/2004,4814.3
,.FTSE,1/4/2005,4846.95
,.FTSE,1/5/2005,4806.04
,.FTSE,1/6/2005,4824.25
,.FTSE,1/7/2005,4854.09
,.FTSE,1/10/2005,4840.7
,.FTSE,1/11/2005,4818.72
,.FTSE,1/12/2005,4783.58
,.FTSE,1/13/2005,4800.31
,.FTSE,1/14/2005,4820.78
,.FTSE,1/17/2005,4846.66
,.FTSE,1/18/2005,4823.9
,.FTSE,1/19/2005,4818.34
,.FTSE,1/20/2005,4800.83
,.FTSE,1/21/2005,4803.26
,.FTSE,1/24/2005,4812.52
,.FTSE,1/25/2005,4843.2
,.FTSE,1/26/2005,4847.1
,.FTSE,1/27/2005,4853.38
,.FTSE,1/28/2005,4832.84
,.FTSE,1/31/2005,4852.31
,.FTSE,2/1/2005,4906.21
,.FTSE,2/2/2005,4916.24
,.FTSE,2/3/2005,4908.25
,.FTSE,2/4/2005,4941.49
,.FTSE,2/7/2005,4979.82
,.FTSE,2/8/2005,4995.46
,.FTSE,2/9/2005,4990.42
,.FTSE,2/10/2005,4999.99
,.FTSE,2/11/2005,5044.19
,.FTSE,2/14/2005,5041.8
,.FTSE,2/15/2005,5058.88
,.FTSE,2/16/2005,5053.22
,.FTSE,2/17/2005,5057.41
,.FTSE,2/18/2005,5057.16
,.FTSE,2/21/2005,5060.79
,.FTSE,2/22/2005,5032.85
,.FTSE,2/23/2005,4988.45
,.FTSE,2/24/2005,4972.05
,.FTSE,2/25/2005,5006.77
,.FTSE,2/28/2005,4968.5
,.FTSE,3/1/2005,5000.47
,.FTSE,3/2/2005,4992.82
,.FTSE,3/3/2005,5014.79
,.FTSE,3/4/2005,5036.27
